fp_id,address,index,new_index,name,schedule,phone,branch_id,latitude,longitude,type,credit_point,punkt_currency,status,status_desc,schedule_detail
22907,"Западно-Казахстанская область, пос. Зачаганск, ул. Мункеулы, д. 110",090004,,ФГО ТОО Дина и Ко,"Пн - пт: 10:00-19:00, без перерыва, Сб, Вс: выходной",8(777) 872-4326,,51.188065,51.325837,dep,0,0,1,,
22927,"Западно-Казахстанская область, пос. Серебряково, ул. Учительская, д. 3",099912,,ФГО ТОО Beibarskz,"Пн - пт: 09:00-19:00, обед: 13:00-13:30, Сб: 10:00-17:00, Вс: выходной",8(777) 586-5052,,51.0523176,51.2382813,dep,0,0,1,,
22987,"Карагандинская область, г. Караганда, мкр. Степной - 3, д. 3",100024,,ФГО ПВЗ ТОО Tiera,"будни 09.00 до 18.00 , Без обеда суббота 09:00-14:00, воскресенье-выходной",8(707) 460-5841,,49.788858,73.148348,dep,0,0,1,,
23007,"Карагандинская область, г. Темиртау, пр. Мира, д. 106",101404,,ФГО ПВЗ-1 ИП Онбаев Ж.А.,"будни 10:00 до 17:00, обед 14:00 до 15:00, суббота 10:00до 14:00",8(708) 144-2854,,49.78885,73.148348,dep,0,0,1,,
23087,"Костанайская область, Карабалыкский район, с. Станционное, ул. Совхозная, д. 11",110914,P40F4K6,ФСО ТОО Пищекомбинат Станционный,"Пн-Пт: 9.00-16.00, перерыв 12.00-14.00, сб-вс: выходной",8(714) 413-3730,,53.753824,62.069246,dep,0,0,1,,
23107,"Западно-Казахстанская область, г. Уральск, ул. Женис, д. 3",900908,L00X8Y7,Почтамат ТРЦ AZIA MALL,"Будни с 10.00 до 22.00, Суббота, воскресенье с 10.00 до 22.00. Без выходных",,,51.24121,51.353145,postamat,0,0,1,,
23147,"Западно-Казахстанская область, Бурлинский район, г. Аксай, мкр. 4, д. 14",090302,L16A8M6,Сектор EMS г. Аксай,"Будни 09:00-18:00 Перерыв 13:00-14:00, Суббота, Воскресенье-Выходной",8(771) 088-1600,,51.163703,53.026644,ems,0,0,1,,
23167,"Костанайская область, г. Рудный, ул. Ленина, д. 52",111500,P16F6E1,Сектор EMS г. Рудный,"Будни 09:00-18:00 Перерыв 13:00-14:00, Суббота, Воскресенье-Выходной",8(771) 088-0577,,52.964768,63.100136,ems,0,0,1,,
23288,"Восточно-Казахстанская область, Зайсанский район, г. Зайсан, ул. Жангельдина, д. 98",070700,,ТОО AKTORE 2012,"Ежедневно 09:00-18:00, перерыва 13:00-14:00, Вс-выходной",8(771) 540-4227,,48.750676,82.3863,dep,0,0,1,,
23289,"Восточно-Казахстанская область, г. Аягоз, ул. Актамберды, д. 28 (кв. 17)",070200,F24B6C1,ФГО НурТахауи,"Пн-пт 09:00-18:00 Перерыв 13:00-14:00, Суббота 09:00-14:00 Воскресенье-Выходной",8(701) 899-8999,,47.963174,80.426664,dep,0,0,1,,
23307,"Актюбинская область, г. Актобе, ул. Международный аэропорт г. Актобе",030000,,Терминал оплаты АО Казпочта,Круглосуточно,,,50.248792,57.210684,paymentTerminal,0,0,1,,
23327,"Актюбинская область, г. Актобе, ул. 60лет Октября, д. 70Б",030000,,Терминал оплаты АО Казпочта,"пн-сб с 09:00-20:00, воскресенье выходной",,,50.325254,57.335392,paymentTerminal,0,0,1,,
23347,"Актюбинская область, Хромтауский район, г. Хромтау, пр. Джамбула, д. 42",030000,,Терминал оплаты АО Казпочта,"пн-пт с 09:00-18:00 суббота, воскресенье выходной",,,50.25289,58.430707,paymentTerminal,0,0,1,,
23367,"Актюбинская область, г. Актобе, пр. Абулхаирхана, д. 62",030000,,Терминал оплаты АО Казпочта,"пн-пт с 09:00-18:00 суббота с 09:00-14:00, воскресенье выходной",,,50.2889,57.1659,paymentTerminal,0,0,1,,
23387,"Актюбинская область, Мартукский район, с. Жайсан, ул. Садовая, д. 65А (кафе Айша)",030000,,Терминал оплаты АО Казпочта,Круглосуточно,,,50.8454,56.203,paymentTerminal,0,0,1,,
23407,"Актюбинская область, г. Актобе, ул. Ахтанова, д. 57",030000,,Терминал оплаты АО Казпочта,"пн-пт с 09:00-18:00, суббота с 09:00-14:00, воскресенье выходной",,,50.2803,57.2283,paymentTerminal,0,0,1,,
23529,"г. Нур-Султан, ул. Международный Аэропорт Н.Назарбаева",010000,Z05H0A0,Терминал оплаты АО Казпочта,Круглосуточно,,,51.026987,71.460873,paymentTerminal,0,0,1,,
23530,"г. Нур-Султан, пр. Кабанбай батыра, д. 33",010000,Z05H0P4,Терминал оплаты АО Казпочта,"Будни 09:00 - 18:30, без перерыва, Сб, Вс - выходной",,,51.1215,71.4098,paymentTerminal,0,0,1,,
23531,"Акмолинская область, с. Акмол, ул. Гагарина, д. 2/1",010000,C58A0H7,Терминал оплаты АО Казпочта,"Будни 09:00 - 18:00, Сб, Вс - выходной",,,51.0764,70.9747,paymentTerminal,0,0,1,,
23532,"г. Нур-Султан, ул. Кенесары, д. 70",010000,Z00T0D2,Терминал оплаты АО Казпочта,"Будни 09.00 – 17.00 час, суббота 09.00 – 14.00 час, воскресенье Выходной",,,51.16391,71.45839,paymentTerminal,0,0,1,,
23533,"Акмолинская область, г. Кокшетау, пр. Абая, д. 96",010000,Z00T0D2,Терминал оплаты АО Казпочта,"Ежедневно 10:00 - 20:00, без перерыва, без выходных",,,53.284557,69.378882,paymentTerminal,0,0,1,,
23534,"г. Нур-Султан, пр. Ауэзова, д. 13",010000,Z00T0D2,Терминал оплаты АО Казпочта,"Ежедневно 09:00 - 21:00, без перерыва, без выходных",,,51.167555,71.423746,paymentTerminal,0,0,1,,
23547,"г. Нур-Султан, ул. Мангилик Ел (Expo центр), д. 55",010000,Z05T3C6,Терминал оплаты АО Казпочта,"Вт-Пт 10:00 - 20:00, Сб-Вс 10:00-21:00. Пн - технический день",,,51.088818,71.415055,paymentTerminal,0,0,1,,
23548,"Акмолинская область, пос. Аршалы, ул. Ташенова, д. 14",010000,Z05T3C6,Терминал оплаты АО Казпочта,"Пн-Пт 09:00-18:00, Сб 09:00-14:00, Вс - Выходной",,,50.833865,72.182238,paymentTerminal,0,0,1,,
23549,"г. Нур-Султан, ул. Жубанова, д. 16",010000,,Терминал оплаты АО Казпочта,"Будни 09:00 - 18:30, без перерыва, Сб, Вс - выходной",,,51.165785,71.46446,paymentTerminal,0,0,1,,
23567,"г. Нур-Султан, пр. Республики, д. 52",010000,Z10H5F4,Терминал оплаты АО Казпочта,"Будни 09:00 - 18:30, без перерыва, Сб, Вс - выходной",,,51.1816,71.423,paymentTerminal,0,0,1,,
23568,"Акмолинская область, г. Есиль, ул. Ауэзова, д. 68",010000,C58A0G6,Терминал оплаты АО Казпочта,"Пн-Сб 09:00 - 18:00, Вс - выходной",,,51.960293,66.407825,paymentTerminal,0,0,1,,
23569,"г. Нур-Султан, пр. Куши Дина, д. 29/1А",010000,Z00P5P8,Терминал оплаты АО Казпочта,"Пн-Сб 09:00 - 20:00, Вс - выходной",,,51.150823,71.483295,paymentTerminal,0,0,1,,
23572,"г. Нур-Султан, ул. Кунаева, д. 35",010000,Z05H9E2,Терминал оплаты АО Казпочта,Круглосуточно,,,51.130067,71.438533,paymentTerminal,0,0,1,,
23573,"г. Нур-Султан, ул. Ауезова, д. 13",010000,Z00X3A6,Терминал оплаты АО Казпочта,"Будни 09:00 - 18:00, Сб, Вс - выходной",,,51.167555,71.423746,paymentTerminal,0,0,1,,
23574,"г. Нур-Султан, ул. Таха Хусейна, д. 5",010000,Z00T2C4,Терминал оплаты АО Казпочта,"Пн-Пт 08:00-19:00, Сб 09:00-14:00, Вс - Выходной",,,51.154676,71.443131,paymentTerminal,0,0,1,,
23575,"Атырауская область, г. Атырау, ул. Баймуханова, д. 70а",060000,,Терминал оплаты АО Казпочта,"Будни 09:00-18:00, без перерыва, Сб 09:00-14:00, Вс - выходной",,,47.1266,51.9603,paymentTerminal,0,0,1,,
23576,"Атырауская область, г. Атырау, пр. С.Бейбарыс, д. 99",060000,,Терминал оплаты АО Казпочта,"Будни 09:00-19:00, без перерыва, Сб 09:00-14:00, Вс - выходной",,,47.1181,51.9294,paymentTerminal,0,0,1,,
23577,"Атырауская область, г. Атырау, ул. Азаттык, д. 94а",060000,,Терминал оплаты АО Казпочта,"Будни 09:00-17:00, без перерыва, Сб, Вс - выходной",,,47.0876,51.9112,paymentTerminal,0,0,1,,
23578,"Атырауская область, г. Атырау, пр. Абулхаир хана, д. 22",060000,,Терминал оплаты АО Казпочта,Круглосуточно,,,47.1091,51.8529,paymentTerminal,0,0,1,,
23579,"Атырауская область, с. Атырау, мкр. Авангард (3 микрорайон), д. 49",060000,,Терминал оплаты АО Казпочта,Круглосуточно,,,47.094198,51.88545,paymentTerminal,0,0,1,,
23587,"Восточно-Казахстанская область, Шемонайхинский р-н район, с. Усть-Таловка, ул. ул. Школьная, д. 6",071813,,Терминал оплаты АО Казпочта,"Будни 09:00-18:00, Сб, Вс – Выходной",,,50.552843,81.850229,paymentTerminal,0,0,1,,
23588,"Восточно-Казахстанская область, Жарминский район, с. Калбатау, ул. Алимбетова, д. 37",070000,,Терминал оплаты АО Казпочта,"пн-пт с 09:00-19:00, суббота с 09:00-14:00, воскресенье выходной",,,49.323857,81.560247,paymentTerminal,0,0,1,,
23589,"Восточно-Казахстанская область, Алтайский район, г. Алтай, ул. Стахновская, д. 11",070000,,Терминал оплаты АО Казпочта,"Будни с 09.00 до 18.00, Перерыв с 13.00 до 14.00, суббота, воскресенье выходной",,,49.72705,84.2719811,paymentTerminal,0,0,1,,
23590,"Восточно-Казахстанская область, Кокпектинский район, с. Кокпекты, ул. Шерияздана, д. 44",070000,,Терминал оплаты АО Казпочта,"будни 09.00-19.00,без перерыва, суббота с 09.00 до 14.00, воскресенье - выходной",,,48.7542,82.3856,paymentTerminal,0,0,1,,
23591,"Восточно-Казахстанская область, Аягозский район, с. Аягоз, ул. Абая, д. 19",070000,,Терминал оплаты АО Казпочта,"пн-пт с 09:00-19:00, суббота с 09:00-14:00, воскресенье выходной",,,47.96622,80.431593,paymentTerminal,0,0,1,,
